Code commune;Libellé;Taux AOT;Taux syndicat mixte;Date effet;Codes postaux afférents;
'42207';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42400';'42401';'42402';'42403';'42405';'42406';'42408';
'42208';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42320';
'42210';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';
'42216';SYTRAL MOBILITES;0.6;0;20230101;'42140';
'42216';SYTRAL MOBILITES;0.65;0;20240701;'42140';
'42216';SYTRAL MOBILITES;0.7;0;20250701;'42140';
'42218';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42000';'42001';'42002';'42003';'42004';'42005';'42006';'42007';'42008';'42009';'42010';'42011';'42012';'42013';'42014';'42015';'42016';'42017';'42021';'42022';'42023';'42024';'42026';'42027';'42028';'42029';'42030';'42031';'42041';'42042';'42043';'42048';'42050';'42055';'42059';'42100';'42230';'42950';'42951';'42952';'42953';'42955';'42958';'42961';'42964';
'42220';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42640';
'42220';ROANNAIS AGGLOMERATION;1.2;0;20240701;'42640';
'42222';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42330';
'42223';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42530';
'42225';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';
'42231';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42640';
'42232';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42370';
'42233';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42370';
'42234';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42570';
'42237';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42650';'42651';'42653';
'42239';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42155';
'42242';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';
'42253';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42155';
'42257';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42620';
'42257';ROANNAIS AGGLOMERATION;1.2;0;20240701;'42620';
'42259';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';'42801';
'42262';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42240';
'42266';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42380';
'42270';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42240';'42705';
'42271';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42740';
'42275';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42006';'42270';'42271';'42272';'42273';'42275';'42276';'42277';
'42281';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42370';
'42283';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';
'42284';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42640';
'42294';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42120';
'42302';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42290';
'42305';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42004';'42350';'42351';'42353';'42354';'42355';
'42307';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42800';
'42308';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42740';
'42311';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42580';
'42316';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42240';'42701';'42705';
'42317';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42310';
'42317';ROANNAIS AGGLOMERATION;1.2;0;20240701;'42310';
'42320';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42320';
'42322';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42131';
'42330';COMMUNAUTE D'AGGLOMERATION SAINT-ETIENNE METROPOLE;2;0;20220101;'42006';'42390';
'42331';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42155';
'42332';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42300';'42302';'42334';
'42335';SYTRAL MOBILITES;0.6;0;20230101;'42140';
'42335';SYTRAL MOBILITES;0.65;0;20240701;'42140';
'42335';SYTRAL MOBILITES;0.7;0;20250701;'42140';
'42336';SYTRAL MOBILITES;0.6;0;20230101;'42140';
'42336';SYTRAL MOBILITES;0.65;0;20240701;'42140';
'42336';SYTRAL MOBILITES;0.7;0;20250701;'42140';
'42337';ROANNAIS AGGLOMERATION;1.2;0;20240101;'42310';
'42337';ROANNAIS AGGLOMERATION;1.2;0;20240701;'42310';
'43002';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43000';'43005';
'43002';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43000';'43005';
'43003';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43270';
'43003';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43270';
'43010';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43700';
'43010';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43700';
'43018';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43370';
'43018';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43370';
'43021';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43021';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43023';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43023';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43026';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43026';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43030';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43030';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43032';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43009';'43017';'43700';
'43032';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43009';'43017';'43700';
'43035';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43035';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43036';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43036';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43039';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43370';
'43039';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43370';
'43041';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43002';'43008';'43009';'43017';'43700';
'43041';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43002';'43008';'43009';'43017';'43700';
'43043';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43270';
'43043';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43270';
'43045';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43000';
'43045';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43000';
'43046';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43003';'43008';'43009';'43770';
'43046';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43003';'43008';'43009';'43770';
'43048';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43048';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43049';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43049';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43057';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43270';
'43057';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43270';
'43059';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43059';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43061';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43700';
'43061';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43700';
'43062';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43062';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43071';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43071';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43073';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43073';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43076';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43076';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43078';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43017';'43700';
'43078';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43017';'43700';
'43080';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43080';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43084';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43002';'43009';'43370';
'43084';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43002';'43009';'43370';
'43089';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43000';'43008';'43009';
'43089';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43000';'43008';'43009';
'43093';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43093';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43095';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43320';
'43095';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43108';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43108';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43116';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43440';
'43116';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43440';
'43119';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43119';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43122';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43122';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43124';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43124';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43126';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43126';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43128';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43128';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43134';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43134';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43136';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43580';
'43136';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43580';
'43138';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43270';
'43138';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43270';
'43140';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43700';
'43140';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43700';
'43150';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43200';
'43150';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43200';
'43152';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43000';
'43152';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43000';
'43157';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43000';'43001';'43002';'43003';'43004';'43005';'43006';'43008';'43009';'43010';'43011';'43012';'43013';'43014';
'43157';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43000';'43001';'43002';'43003';'43004';'43005';'43006';'43008';'43009';'43010';'43011';'43012';'43013';'43014';
'43164';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43810';
'43164';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43810';
'43165';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43165';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43174';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43370';
'43174';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43370';
'43181';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43260';
'43181';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43260';
'43187';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43187';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43189';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43189';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43190';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43009';'43700';
'43190';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43009';'43700';
'43194';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43260';
'43194';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43260';
'43196';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43196';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43197';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43197';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43201';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43201';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43214';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0;0;20220101;'43160';
'43216';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43350';
'43216';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43350';
'43217';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43810';
'43217';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43810';
'43220';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43580';
'43220';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43580';
'43221';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43580';
'43221';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43580';
'43228';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43500';
'43228';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43500';
'43229';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43229';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43230';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43230';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'43233';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43233';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43237';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43160';
'43237';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43160';
'43241';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43003';'43370';
'43241';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43003';'43370';
'43251';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20170701;'43002';'43004';'43006';'43008';'43009';'43010';'43012';'43750';
'43251';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43002';'43004';'43006';'43008';'43009';'43010';'43012';'43750';
'43254';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43254';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43257';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43257';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43259';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43270';
'43259';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43270';
'43260';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20160701;'43320';
'43260';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43320';
'43267';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20210101;'43800';
'43267';COMMUNAUTE D'AGGLOMERATION DU PUY-EN-VELAY;0.8;0;20240701;'43800';
'44002';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44140';
'44005';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44212';'44320';'44680';
'44006';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44410';
'44006';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44410';
'44007';COMMUNAUTE DE COMMUNES REDON AGGLOMERATION;0.55;0;20240701;'44460';
'44009';NANTES METROPOLE;2;0;20110701;'44115';'44121';'44122';'44123';'44124';'44126';
'44010';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44740';
'44010';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44740';
'44012';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44211';'44215';'44760';
'44013';CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE;2;0;20230101;'44160';
'44018';NANTES METROPOLE;2;0;20110701;'44830';
'44020';NANTES METROPOLE;2;0;20110701;'44019';'44340';'44341';'44342';'44343';'44344';'44345';'44347';'44349';
'44021';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44580';
'44022';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44190';
'44024';NANTES METROPOLE;2;0;20110701;'44830';
'44026';NANTES METROPOLE;2;0;20110701;'44470';'44471';'44472';'44473';'44474';'44475';'44476';'44477';'44478';'44479';'44481';'44482';'44483';'44485';'44951';'44971';'44972';'44983';
'44030';CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE;2;0;20230101;'44410';
'44035';NANTES METROPOLE;2;0;20110701;'44240';'44241';'44242';'44243';'44244';'44245';'44311';'44472';
'44037';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44690';
'44038';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44320';
'44039';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44640';
'44043';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44190';'44191';'44192';'44193';'44194';'44195';'44196';
'44044';COMMUNAUTE DE COMMUNES REDON AGGLOMERATION;0.55;0;20240701;'44290';
'44046';COMMUNAUTE DE COMMUNES SUD ESTUAIRE;0.55;0;20210701;'44560';
'44047';NANTES METROPOLE;2;0;20110701;'44220';
'44049';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44490';
'44049';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44490';
'44052';CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE;2;0;20230101;'44480';
'44055';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44352';'44500';'44501';'44502';'44503';'44504';'44505';'44506';
'44055';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44352';'44500';'44501';'44502';'44503';'44504';'44505';'44506';
'44057';COMMUNAUTE DE COMMUNES REDON AGGLOMERATION;0.55;0;20240701;'44460';
'44061';COMMUNAUTE DE COMMUNES SUD ESTUAIRE;0.55;0;20210701;'44320';
'44063';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44190';'44192';'44193';'44194';'44196';
'44064';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44190';'44194';'44196';
'44067';COMMUNAUTE DE COMMUNES REDON AGGLOMERATION;0.55;0;20240701;'44290';
'44069';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44350';'44351';'44352';'44353';'44354';'44356';
'44069';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44350';'44351';'44352';'44353';'44354';'44356';
'44070';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44690';
'44071';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44115';'44122';'44123';'44124';'44126';
'44072';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44410';
'44072';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44410';
'44074';NANTES METROPOLE;2;0;20110701;'44610';
'44088';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44690';
'44092';COMMUNAUTE DE COMMUNES REDON AGGLOMERATION;0.55;0;20240701;'44290';
'44094';NANTES METROPOLE;2;0;20110701;'44470';'44471';'44472';
'44097';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.6;0;20040101;'44352';'44353';'44420';
'44097';CAPATLANTIQUE LABAULE-GUERANDE AGGLO;0.8;0;20240701;'44352';'44353';'44420';
'44100';CLISSON SEVRE ET MAINE AGGLOMERATION;0.8;0;20240101;'44690';
'44101';NANTES METROPOLE;2;0;20110701;'44344';'44620';
'44103';CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE;2;0;20230101;'44550';'44602';
'44106';COMMUNAUTE D'AGGLOMERATION PORNIC AGGLO PAYS RETZ;0.8;0;20240701;'44214';'44760';
'44109';NANTES METROPOLE;2;0;20110701;'44000';'44001';'44002';'44003';'44004';'44005';'44006';'44007';'44008';'44009';'44010';'44011';'44012';'44013';'44014';'44015';'44016';'44017';'44018';'44019';'44020';'44021';'44022';'44023';'44024';'44032';'44033';'44034';'44035';'44036';'44038';'44040';'44041';'44042';'44046';'44047';'44090';'44091';'44092';'44093';'44094';'44096';'44097';'44099';'44100';'44101';'44102';'44103';'44104';'44105';'44106';'44107';'44176';'44179';'44184';'44185';'44186';'44187';'44188';'44200';'44201';'44202';'44203';'44204';'44205';'44261';'44262';'44263';'44265';'44272';'44273';'44274';'44275';'44276';'44277';'44300';'44301';'44302';'44303';'44304';'44305';'44306';'44307';'44308';'44311';'44312';'44313';'44314';'44315';'44316';'44317';'44318';'44319';'44321';'44322';'44323';'44324';'44325';'44326';'44327';'44328';'44329';'44331';'44332';'44333';'44334';'44335';'44336';'44337';'44338';'44339';'44372';'44373';'44477';'44900';'44901';'44912';'44913';'44916';'44917';'44921';'44922';'44923';'44926';'44927';'44928';'44932';'44933';'44937';'44939';'44941';'44944';'44945';'44949';'44955';'44956';'44958';'44959';'44963';'44964';'44966';
